15011.0,216.81,-28.14,-57.4,0.0526,-0.6589384,4.7521,
15035.0,217.4,-28.04,-57.74,-0.2584,-1.1147845,5.1829,
15059.0,217.99,-27.98,-57.92,0.0574,-1.3034661,4.3741,
15083.0,218.6,-28.01,-57.99,0.4738,-1.3378495,3.8477,
15107.0,219.26,-27.93,-58.14,0.0766,-1.6363046,4.2257,
15131.0,219.83,-27.8,-57.81,-0.1053,-1.3497841,3.1011,
15155.0,220.52,-27.63,-58.01,-0.2632,-1.5599557,3.6036,
15178.0,221.19,-27.54,-57.42,0.0287,-1.4150702,2.8187,
15202.0,221.87,-27.49,-57.14,0.0766,-1.2894531,3.1442,
15226.0,222.61,-27.37,-57.23,-0.0239,-1.1433778,2.3737,
15250.0,223.47,-27.35,-57.62,0.3063,-1.39716,2.1918,
15273.0,224.44,-27.5,-57.56,1.1342,-1.813634,1.3591,
15298.0,223.23,-29.05,-52.68,0.5025,-0.54603064,1.9908,
15322.0,221.92,-31.03,-49.9,1.0528,0.5876324,1.6223,
15345.0,222.17,-30.11,-53.01,-0.4355,0.7321592,4.6469,
15369.0,223.44,-30.04,-58.59,0.6796,0.41334334,-3.1346,
15393.0,223.94,-29.47,-62.07,0.1962,-0.40480098,4.7378,
15417.0,224.72,-29.18,-64.66,0.4068,-1.3852009,1.4022,
15440.0,225.04,-28.8,-66.15,0.2632,-2.1302106,6.4941,
15465.0,225.43,-28.52,-66.36,-0.1914,-2.1178095,3.929,
15489.0,225.76,-28.21,-67.65,-0.3589,-2.1478086,4.7378,
15512.0,226.36,-28.01,-68.94,-0.1436,-1.9106377,1.8138,
15537.0,225.84,-27.95,-68.06,-0.3254,-0.945834,3.1394,
15560.0,225.38,-27.89,-69.28,-0.2393,-0.16509059,3.7711,
15584.0,226.62,-27.76,-75.42,-0.1723,0.72134846,-0.3063,
15607.0,228.39,-28.19,-84.09,-0.134,1.5287136,-0.8853,
15632.0,230.65,-30.33,-95.29,-0.2297,2.7200322,-8.5807,
15655.0,233.57,-31.58,-109.39,-0.4881,3.148549,-11.5765,
15679.0,236.84,-32.56,-124.19,-0.2249,3.4174442,-14.9791,
15704.0,240.12,-32.71,-138.44,-0.2441,3.5378897,-15.6108,
15727.0,243.03,-32.04,-151.71,-1.0672,3.7793307,-14.9551,
15752.0,245.02,-30.81,-161.92,-0.3398,3.8808177,-12.1986,
15775.0,246.42,-28.96,-171.47,-0.3206,4.2573857,-10.6624,
15800.0,246.77,-27.14,-177.59,-0.2154,4.207217,-8.7194,
15823.0,248.7,-25.41,173.48,0.0861,5.5178456,-5.0584,
15847.0,249.01,-23.33,167.24,0.1914,5.923091,-4.3406,
15872.0,248.56,-22.8,165.99,-0.0287,5.476162,2.9097,
15895.0,250.08,-22.22,161.78,1.005,6.721626,8.5328,
15919.0,250.98,-22.27,158.83,1.139,7.091193,8.0399,
15943.0,252.15,-22.13,156.5,1.3543,7.680794,11.8684,
15967.0,253.68,-21.4,154.51,0.6939,8.810604,10.4231,
15990.0,255.0,-20.99,152.52,0.67,9.370884,12.9404,
16015.0,256.05,-20.87,151.3,1.0433,9.429585,12.8877,
16038.0,257.16,-20.67,150.42,0.8279,9.514007,12.9595,
16062.0,258.29,-20.49,150.25,0.8806,9.579456,13.1222,
16087.0,259.72,-20.11,149.45,0.804,10.002551,13.0409,
16110.0,261.01,-19.82,149.03,0.67,10.174196,13.0552,
16135.0,262.33,-19.53,148.71,0.6413,10.313847,12.7011,
16158.0,263.51,-19.35,149.04,0.3972,10.135162,12.6102,
16182.0,265.0,-18.95,148.69,0.2297,10.455786,12.1268,
16206.0,266.39,-18.69,148.63,0.4642,10.624228,12.1843,
16230.0,267.8,-18.49,148.73,0.4642,10.684415,11.3659,
16254.0,269.32,-18.24,148.53,0.4738,10.874023,11.7296,
16278.0,270.85,-18.1,148.44,0.6365,10.920241,10.2556,
16302.0,272.47,-18.06,148.16,0.8806,10.983367,9.3177,
16326.0,274.11,-18.13,147.69,1.0433,11.03444,7.9202,
16350.0,275.74,-18.31,147.25,0.9332,10.987566,6.944,
16374.0,277.44,-18.52,146.67,0.7944,10.934369,6.1831,
16398.0,278.98,-18.87,146.71,0.6221,10.749152,5.1446,
16421.0,280.69,-19.16,146.47,0.4977,10.650407,5.0058,
16446.0,282.37,-19.46,146.29,0.3685,10.544786,4.8144,
16470.0,283.66,-19.81,147.47,0.0861,10.167858,5.9486,
16493.0,284.79,-20.21,149.76,0.0861,9.737212,6.3553,
16518.0,286.28,-20.53,151.3,0.1292,9.662611,7.858,
16541.0,287.77,-20.95,153.05,0.3637,9.550489,8.7529,
16565.0,289.56,-21.24,154.05,0.3637,9.6836,9.9015,
16589.0,291.37,-21.61,155.02,0.5695,9.822061,11.0596,
16613.0,293.16,-22.08,156.09,0.6796,9.892594,11.3133,
16637.0,295.04,-22.58,157.07,0.7274,10.044135,11.7488,
16661.0,296.98,-23.08,157.86,0.7131,10.259481,11.6195,
16685.0,298.95,-23.65,158.53,0.6796,10.442763,11.9833,
16709.0,300.95,-24.22,158.95,0.5073,10.629257,10.8778,
16733.0,302.99,-24.82,159.21,0.3924,10.785131,10.4471,
16757.0,304.91,-25.54,159.7,0.3254,10.807698,10.8921,
16781.0,307.07,-26.21,159.77,0.3589,10.990719,9.8393,
16804.0,309.08,-27.05,160.02,0.4211,11.022397,10.0259,
16829.0,311.23,-27.89,159.95,0.5025,11.156187,9.7723,
16852.0,313.32,-28.84,160.01,0.4403,11.173708,10.1886,
16876.0,315.46,-29.84,160.0,0.402,11.202877,9.667,
16901.0,317.61,-30.9,160.15,0.3254,11.205199,9.9541,
16924.0,319.85,-31.99,160.25,0.2536,11.244619,9.6861,
16948.0,322.05,-33.16,160.68,0.1675,11.209747,10.1982,
16972.0,324.3,-34.4,161.24,0.2632,11.205643,9.9733,
16996.0,326.54,-35.73,162.23,0.134,11.144999,10.2796,
17019.0,329.2,-37.01,163.03,0.4307,11.311998,9.7149,
17044.0,332.0,-38.32,163.78,0.3829,11.504889,9.5186,
17068.0,335.02,-39.57,164.22,0.4211,11.79813,9.4516,
17091.0,338.12,-40.99,164.62,0.5456,11.989307,9.1597,
17116.0,341.52,-42.28,164.88,0.3924,12.252767,8.3797,
17139.0,345.33,-43.39,164.68,0.7178,12.644939,7.5757,
17164.0,349.34,-44.41,164.26,0.5743,13.029956,7.1498,
17187.0,353.58,-45.28,163.42,0.536,13.3736,6.0826,
17211.0,357.94,-46.06,162.64,0.4834,13.68814,5.8098,
17235.0,2.58,-46.43,161.51,0.3111,14.042056,4.5799,
17259.0,6.98,-47.23,160.77,0.2824,14.0126705,3.9434,
17283.0,11.76,-47.06,160.75,0.2106,13.873754,0.9906,
17306.0,15.24,-45.2,163.33,0.134,13.625258,-1.0241,
17331.0,14.32,-43.69,173.34,0.0239,12.781873,-4.7139,
17354.0,14.47,-41.4,-174.33,-0.1531,11.651465,-16.5775,
17378.0,14.91,-39.02,-160.08,-0.1292,10.158399,-26.7183,
17402.0,15.89,-36.74,-142.86,-0.6891,9.056319,-39.204,
17426.0,16.83,-35.86,-128.36,0.3063,12.029357,-39.204,
17451.0,16.47,-36.54,-117.94,0.3876,12.769291,-1.407,
17474.0,16.3,-35.92,-110.59,1.4405,13.232801,-17.4532,
17498.0,14.02,-36.77,-102.93,0.8806,16.529001,6.4223,
17522.0,10.33,-34.31,-98.87,-0.9093,14.128001,6.9248,
17546.0,6.12,-33.69,-93.29,-0.1723,13.768901,7.7192,
17569.0,3.66,-31.25,-89.77,-0.0718,11.3079605,5.001,
17593.0,0.78,-31.44,-82.72,-0.4116,12.085585,6.5611,
17617.0,358.27,-29.09,-78.57,-0.4929,11.309546,4.733,
17641.0,356.93,-26.88,-76.71,-0.1531,9.963612,1.6128,
17665.0,355.05,-24.93,-73.52,-0.0287,9.316501,5.1254,
17689.0,354.13,-22.99,-71.97,-0.5264,7.7540007,1.608,
17713.0,352.35,-21.48,-67.76,0.4786,7.2283106,9.8584,
17736.0,351.95,-20.03,-67.58,0.3254,5.9684296,-1.718,
17761.0,350.63,-18.57,-64.49,0.1819,5.221697,11.7727,
17784.0,350.32,-17.4,-64.26,0.4068,4.731017,-0.7896,
17808.0,349.17,-16.12,-62.07,0.2776,4.4205256,8.9444,
17832.0,348.55,-14.82,-61.69,-0.1531,3.928603,3.7376,
17856.0,347.82,-13.73,-60.71,0.5168,3.2939627,7.2455,
17880.0,347.23,-12.68,-60.22,0.3302,2.8476963,5.4843,
17903.0,346.88,-11.78,-60.67,0.4546,1.9655766,1.6702,
17928.0,346.37,-10.95,-60.27,0.7322,1.370749,6.274,
17951.0,346.04,-10.15,-60.84,0.5503,0.5994741,1.7946,
17975.0,345.54,-9.33,-60.46,0.4068,0.14843665,5.2116,
17999.0,345.18,-8.56,-60.95,0.2393,-0.08999701,0.7896,
18023.0,344.69,-7.81,-60.52,0.3159,-0.35244724,5.7523,
18046.0,344.36,-7.11,-61.19,0.0526,-0.6628225,1.2682,
18070.0,343.85,-6.43,-60.4,0.1196,-0.57893026,5.5848,
18094.0,343.49,-5.81,-60.84,0.0957,-0.80013716,2.2588,
18118.0,343.03,-5.18,-60.46,-0.0096,-0.9657234,6.0299,
18142.0,342.62,-4.56,-60.71,-0.1819,-1.0046811,2.5842,
18165.0,342.19,-3.89,-60.46,-0.469,-0.719583,3.0389,
18189.0,341.82,-3.35,-60.62,-0.2824,-0.76353467,2.8953,
18212.0,341.55,-3.06,-62.54,0.3781,-0.9921312,-4.331,
18237.0,341.15,-2.58,-63.4,-0.2058,-0.7953881,-0.9667,
18260.0,340.67,-1.87,-63.49,-0.5121,-0.20579928,1.8281,
18284.0,340.22,-1.46,-64.13,-0.1914,-0.64521927,6.1926,
18308.0,339.83,-1.2,-65.12,0.1388,-0.46546736,0.4211,
18331.0,339.37,-0.91,-64.57,0.1579,-0.6353306,6.7238,
18356.0,338.97,-0.75,-64.92,0.402,-0.65803754,2.6465,
18379.0,338.53,-0.54,-65.03,0.2058,-0.9110538,6.6138,
18403.0,338.18,-0.37,-65.46,0.0479,-0.77266836,2.0291,
18426.0,337.78,-0.21,-65.4,0.1484,-0.7687215,4.2209,
18450.0,337.41,-0.11,-65.94,0.2824,-0.7699594,2.3833,
18475.0,337.02,0.01,-65.96,0.1962,-0.83567345,4.0534,
18498.0,336.65,0.08,-66.33,0.3159,-0.86323607,2.5938,
18522.0,336.3,0.14,-66.18,0.2728,-0.7870624,3.8046,
18545.0,335.95,0.19,-66.18,0.3254,-0.8213961,4.0343,
18569.0,335.59,0.26,-66.12,0.2345,-0.7929565,3.6658,
18593.0,335.22,0.32,-65.96,0.3254,-0.71137077,3.9577,
18617.0,334.9,0.36,-66.43,0.268,-0.66139364,2.0052,
18640.0,334.53,0.46,-66.34,0.1196,-0.6389042,4.0391,
18664.0,334.19,0.56,-66.68,0.0814,-0.6172238,2.0148,
18688.0,333.88,0.63,-66.32,0.1053,-0.5642114,4.5942,
18711.0,333.57,0.76,-66.57,-0.0766,-0.45860025,1.7228,
18736.0,333.29,0.98,-66.41,-0.6604,-1.1637102,6.6377,
18759.0,333.02,1.1,-66.84,0.1819,-1.2661391,0.7801,
18783.0,332.78,2.01,-64.12,-1.3304,-0.35142523,4.9531,
18806.0,332.56,2.24,-64.65,-0.7848,-0.9988126,4.6277,
18830.0,332.39,2.44,-61.79,-1.3113,-0.51091135,11.2798,
18854.0,332.23,4.76,-61.54,-1.4644,0.41919982,-0.0335,
18878.0,332.12,4.69,-60.81,-0.2632,0.65569985,4.532,
18902.0,332.01,4.78,-60.42,-0.7561,0.8245299,3.8764,
18925.0,331.92,4.66,-59.78,-0.2345,0.8510869,5.8289,
18949.0,331.83,4.14,-59.65,0.871,1.0582782,4.0965,
18972.0,331.66,4.0,-60.32,0.0383,0.70397043,3.7041,
18996.0,331.54,3.9,-60.36,-0.1149,0.5932734,4.2018,
19020.0,331.39,3.72,-60.93,0.2441,0.48598605,3.4026,
19044.0,331.23,3.52,-61.02,0.3876,0.42532748,4.1683,
19067.0,331.06,3.33,-61.35,0.3398,0.3927448,3.2542,
19091.0,330.85,3.18,-61.48,0.3589,0.30551034,4.1492,
19115.0,330.7,3.0,-61.39,0.3206,0.45623934,3.6897,
19138.0,330.52,2.87,-61.54,0.3159,0.33059546,4.1922,
19163.0,330.4,2.7,-61.33,0.3111,0.45057595,3.9769,
19186.0,330.2,2.6,-61.16,0.2345,0.42312834,4.3837,
19210.0,330.01,2.53,-60.92,0.1531,0.5013155,3.8907,
19233.0,329.81,2.46,-60.76,0.1531,0.44247392,4.5655,
19257.0,329.65,2.4,-60.6,0.1053,0.4828365,4.2688,
19280.0,329.49,2.34,-60.4,0.0718,0.47704285,4.6229,
19304.0,329.28,2.31,-60.13,0.0718,0.50771856,4.5846,
19329.0,329.12,2.31,-59.87,-0.0622,0.5281567,4.7617,
19352.0,328.99,2.28,-59.6,-0.0957,0.5532511,4.9053,
19376.0,328.83,2.29,-59.46,-0.1436,0.56913596,4.4554,
19399.0,328.65,2.31,-59.08,-0.1292,0.6011324,5.2403,
19423.0,328.53,2.3,-58.87,-0.1292,0.66342914,4.7665,
19446.0,328.41,2.26,-58.64,-0.0574,0.66541624,5.2499,
19470.0,328.26,2.24,-58.31,-0.0191,0.7404247,5.0967,
19493.0,328.14,2.2,-58.12,-0.0239,0.7466823,5.3264,
19518.0,328.02,2.15,-57.77,0.0574,0.84132403,5.403,
19542.0,327.89,2.09,-57.64,0.0909,0.8441916,5.403,
19565.0,327.77,2.0,-57.46,0.1579,0.8759625,5.47,
19589.0,327.66,1.91,-57.41,0.1484,0.87775624,5.3025,
19612.0,327.56,1.82,-57.24,0.1962,0.9028206,5.4939,
19636.0,327.45,1.74,-57.17,0.1962,0.9181986,5.3408,
19659.0,327.3,1.66,-57.07,0.2584,0.9392187,5.4843,
19684.0,327.19,1.59,-57.03,0.201,0.98254687,5.4939,
19707.0,327.09,1.49,-57.11,0.2536,1.0124521,5.4413,
19731.0,326.97,1.41,-57.3,0.2919,0.919247,5.3839,
19755.0,326.87,1.31,-57.33,0.2584,0.9746223,5.0345,
19778.0,326.77,1.22,-57.42,0.2967,0.97660005,5.5226,
19802.0,326.67,1.14,-57.65,0.2632,0.96642,4.8957,
19825.0,326.58,1.06,-57.81,0.3254,0.941458,5.2929,
19850.0,326.49,0.98,-58.06,0.2824,0.9314422,4.8526,
19873.0,326.38,0.87,-58.24,0.4211,0.94012797,4.9819,
19897.0,326.29,0.81,-58.57,0.2201,0.8929152,4.9196,
19920.0,326.21,0.72,-58.71,0.3206,1.0447237,4.4124,
19944.0,326.11,0.68,-59.37,0.2249,1.0722314,4.5559,
19968.0,326.0,0.66,-60.28,0.2106,0.9290183,4.2927,
19991.0,325.88,0.65,-60.81,0.1627,0.8580265,4.1922,
20016.0,325.77,0.62,-61.35,0.1866,0.9013339,3.8859,
20039.0,325.65,0.62,-62.21,0.1388,0.7790405,3.8429,
20063.0,325.55,0.61,-62.78,0.1531,0.6081965,3.9482,
20086.0,325.46,0.58,-63.08,0.1771,0.5683369,3.7424,
20110.0,325.32,0.58,-63.51,0.1388,0.54251325,3.4935,
20133.0,325.21,0.59,-63.81,0.1005,0.39628196,3.7376,
20158.0,325.12,0.55,-63.77,0.2441,0.28285378,4.2975,
20182.0,325.01,0.45,-63.97,0.4881,0.24345839,3.2973,
20205.0,324.89,0.44,-64.21,0.2106,0.07735258,3.9338,
20229.0,324.78,0.42,-64.13,0.1771,0.14608732,3.9482,
20252.0,324.66,0.44,-64.23,0.1005,0.12658863,4.0534,
20276.0,324.53,0.46,-64.11,0.1196,0.11382982,4.5272,
20300.0,324.44,0.54,-64.14,-0.2489,0.08080682,3.8859,
20324.0,324.35,0.6,-64.02,-0.1484,0.10708617,3.7232,
20347.0,324.17,0.6,-66.19,1.0576,-1.3116624,5.6566,
20371.0,324.06,0.68,-66.08,-0.2154,-1.0777062,5.8576,
20395.0,323.99,0.82,-66.56,-0.5503,-1.0647956,4.7617,
20418.0,323.93,0.82,-66.2,-0.1101,-0.95937604,4.4363,
20443.0,323.85,0.82,-66.75,-0.0383,-1.4196285,4.4985,
20466.0,323.82,0.78,-67.21,-0.0048,-1.6046257,4.4459,
20490.0,323.75,0.75,-67.51,0.0814,-1.5552931,3.5749,
20513.0,323.68,0.72,-67.6,0.1005,-1.8095138,6.2309,
20537.0,323.67,0.65,-67.88,0.1771,-1.8899623,4.1444,
20561.0,323.62,0.55,-68.01,0.3924,-2.156176,5.2834,
20585.0,323.59,0.43,-67.89,0.4068,-2.3742385,3.7902,
20609.0,323.53,0.28,-67.77,0.5743,-2.2374146,3.326,
20632.0,323.48,0.22,-67.62,0.2776,-2.3281932,3.7424,
20656.0,323.43,0.14,-67.06,0.3924,-2.5180438,2.7374,
20680.0,323.42,0.03,-65.88,0.4355,-2.5563493,3.3978,
20704.0,323.37,-0.09,-64.51,0.2824,-1.9045644,2.077,
20727.0,323.27,-0.11,-64.29,0.2919,-1.563458,2.8283,
20751.0,323.21,-0.09,-64.3,0.0909,-1.1248622,2.0674,
20774.0,323.08,-0.02,-64.81,0.1101,-1.114406,2.7613,
20799.0,322.91,0.11,-66.61,0.0335,-1.0796354,-0.2919,
20823.0,322.77,0.21,-65.92,0.1101,0.9276482,2.1488,
20846.0,322.7,0.38,-72.83,-0.4451,-1.7595166,4.6612,
20870.0,322.66,0.54,-75.68,-0.8949,-1.909565,-8.2887,
20893.0,322.64,0.56,-76.56,-0.2345,-3.0007784,10.0451,
20918.0,322.6,0.57,-78.36,-0.2536,-3.2932606,-5.872,
20941.0,322.53,0.52,-77.75,0.4307,-4.0240545,8.4467,
20965.0,322.51,0.57,-78.91,-0.2441,-3.673439,-2.723,
20988.0,322.48,0.57,-78.78,0.0431,-3.4535952,7.8389,
21013.0,322.48,0.62,-80.19,-0.1579,-2.8934557,-1.072,
21037.0,322.45,0.65,-80.42,-0.0622,-2.6157002,5.9629,
21060.0,322.5,0.66,-80.12,-0.0766,-1.7995702,4.0917,
21084.0,322.62,0.56,-81.23,0.0526,-0.80041313,2.5603,
21107.0,322.85,0.42,-84.97,0.0574,-0.07584181,1.9813,
21131.0,323.13,0.39,-93.63,-0.0766,1.6798425,-5.9964,
21154.0,323.73,0.35,-106.9,-0.1244,2.5004683,-10.1934,
21179.0,324.61,0.26,-121.75,0.2871,3.2658315,-19.0564,
21202.0,325.87,0.26,-135.18,-0.0479,2.5649083,-17.1135,
21226.0,327.48,0.27,-147.68,0.5551,3.2970273,-15.4433,
21250.0,329.07,0.27,-159.94,0.268,3.5247545,-17.75,
21274.0,330.69,0.16,-167.48,0.0287,2.970699,-9.5091,
21298.0,332.2,-0.18,-172.16,0.3733,3.094669,-4.3406,
21321.0,333.6,-0.51,179.74,0.2919,4.1705422,-3.0102,
21345.0,334.86,-1.05,175.75,0.5982,4.215198,-5.1781,
21369.0,336.0,-1.37,172.12,-0.0431,4.2994184,-3.9864,
21393.0,337.19,-2.17,164.61,0.9284,5.3395267,3.1394,
21416.0,338.48,-2.66,160.72,0.2345,6.212934,9.4229,
21440.0,339.84,-3.29,156.65,1.0098,7.516801,9.1932,
21465.0,341.24,-3.84,152.42,0.4116,8.392621,12.4714,
21488.0,342.4,-4.56,151.59,1.2682,5.184369,25.9047,
21512.0,343.64,-5.21,151.51,1.2347,7.3285623,8.7434,
21535.0,345.05,-5.95,150.23,0.8471,7.785796,16.9651,
21560.0,346.55,-6.64,148.17,0.7418,8.563887,14.2277,
21583.0,347.99,-7.42,147.76,0.5695,8.596088,13.1797,
21607.0,349.53,-8.13,146.04,0.5791,9.139529,10.1743,
21632.0,350.95,-9.0,145.88,0.4977,8.929926,13.2084,
21655.0,352.44,-9.83,145.75,0.5503,9.395953,10.8156,
21679.0,354.09,-10.66,144.83,0.8136,9.930717,13.6343,
21702.0,355.83,-11.48,143.34,0.7418,10.404826,13.4381,
21727.0,357.61,-12.44,141.63,0.9332,10.594153,12.9882,
21750.0,359.46,-13.36,139.82,0.8423,10.812888,12.548,
21774.0,1.4,-14.31,138.11,0.7609,10.950399,11.0453,
21798.0,3.42,-15.25,136.11,0.8183,11.131109,10.1504,
21822.0,5.48,-16.2,134.06,0.5791,11.197558,9.2602,
21846.0,7.65,-17.12,131.61,0.6221,11.282733,9.3272,
21869.0,9.88,-18.0,129.08,0.3733,11.26942,7.4847,
21894.0,12.22,-18.83,126.02,0.3733,11.2660475,6.4845,
21917.0,14.65,-19.69,122.63,0.4403,11.229513,5.1829,
21941.0,16.91,-20.72,119.72,0.134,10.978882,4.4267,
21965.0,19.39,-21.5,116.52,0.0909,10.852854,3.862,
21989.0,21.92,-22.31,113.27,0.1723,10.7274685,3.6275,
22012.0,24.49,-22.89,109.86,0.0144,10.621322,4.1109,
22036.0,26.77,-23.88,107.41,-0.0191,10.19654,5.6279,
22061.0,29.39,-24.43,105.04,0.0,10.123866,8.0782,
22084.0,31.91,-25.04,102.97,-0.1723,9.843109,8.6094,
22108.0,34.54,-25.3,101.05,0.1436,9.800038,11.3707,
22132.0,37.16,-25.46,98.67,0.3781,9.819175,11.72,
22156.0,39.74,-25.56,96.11,0.6891,9.851237,11.7583,
22179.0,42.25,-25.3,93.56,0.0096,10.016483,12.8782,
22203.0,44.56,-24.8,91.49,0.9045,10.420275,9.4708,
22227.0,46.86,-24.41,88.85,0.4116,10.615717,11.5095,
22251.0,49.02,-23.98,86.08,0.4738,10.751895,10.3801,
22275.0,51.02,-23.45,83.27,0.5886,10.965856,11.208,
22299.0,52.93,-22.95,80.4,0.5934,11.045,10.5045,
22323.0,54.76,-22.54,77.32,0.4834,10.96166,10.6433,
22346.0,56.32,-21.83,74.8,0.4642,11.141244,10.27,
22370.0,57.85,-21.19,72.18,0.2967,11.157869,9.8871,
22394.0,59.13,-20.46,69.84,0.3398,11.281942,9.6718,
22418.0,60.37,-19.81,67.3,0.1388,11.247169,9.5809,
22441.0,61.4,-19.08,65.17,0.201,11.348432,9.7053,
22465.0,62.41,-18.45,62.88,0.1627,11.312268,9.7914,
22490.0,63.16,-17.74,61.41,0.3398,11.502261,9.9159,
22513.0,63.88,-17.22,59.56,0.3637,11.499535,9.8393,
