15155,220.52,-27.63,-58.01,-0.2632,-13.2515,3.6036
15178,221.19,-27.54,-57.42,0.0287,-9.9111,2.8187
15202,221.87,-27.49,-57.14,0.0766,-9.9589,3.1442
15226,222.61,-27.37,-57.23,-0.0239,-9.6287,2.3737
15250,223.47,-27.35,-57.62,0.3063,-13.4812,2.1918
15273,224.44,-27.50,-57.56,1.1342,-15.3619,1.3591
15298,223.23,-29.05,-52.68,0.5025,1.0624,1.9908
15322,221.92,-31.03,-49.90,1.0528,0.9906,1.6223
15345,222.17,-30.11,-53.01,-0.4355,-7.7671,4.6469
15369,223.44,-30.04,-58.59,0.6796,-12.2560,-3.1346
15393,223.94,-29.47,-62.07,0.1962,-17.5681,4.7378
15417,224.72,-29.18,-64.66,0.4068,-20.0088,1.4022
15440,225.04,-28.80,-66.15,0.2632,-18.6353,6.4941
15465,225.43,-28.52,-66.36,-0.1914,-11.8062,3.9290
15489,225.76,-28.21,-67.65,-0.3589,-12.2178,4.7378
15512,226.36,-28.01,-68.94,-0.1436,-9.5761,1.8138
15537,225.84,-27.95,-68.06,-0.3254,-2.0626,3.1394
15560,225.38,-27.89,-69.28,-0.2393,-2.9384,3.7711
15584,226.62,-27.76,-75.42,-0.1723,-1.1007,-0.3063
15607,228.39,-28.19,-84.09,-0.1340,-1.0050,-0.8853
15632,230.65,-30.33,-95.29,-0.2297,3.6419,-8.5807
15655,233.57,-31.58,-109.39,-0.4881,-2.7948,-11.5765
15679,236.84,-32.56,-124.19,-0.2249,-3.9625,-14.9791
15704,240.12,-32.71,-138.44,-0.2441,-5.1781,-15.6108
15727,243.03,-32.04,-151.71,-1.0672,-3.8477,-14.9551
15752,245.02,-30.81,-161.92,-0.3398,-5.0058,-12.1986
15775,246.42,-28.96,-171.47,-0.3206,-2.1535,-10.6624
15800,246.77,-27.14,-177.59,-0.2154,-6.0443,-8.7194
15823,248.70,-25.41,173.48,0.0861,7.5135,-5.0584
15847,249.01,-23.33,167.24,0.1914,-0.2297,-4.3406
15872,248.56,-22.80,165.99,-0.0287,-8.3462,2.9097
15895,250.08,-22.22,161.78,1.0050,8.1308,8.5328
15919,250.98,-22.27,158.83,1.1390,0.6173,8.0399
15943,252.15,-22.13,156.50,1.3543,3.1872,11.8684
15967,253.68,-21.40,154.51,0.6939,9.1789,10.4231
15990,255.00,-20.99,152.52,0.6700,4.6134,12.9404
16015,256.05,-20.87,151.30,1.0433,0.1579,12.8877
16038,257.16,-20.67,150.42,0.8279,0.4738,12.9595
16062,258.29,-20.49,150.25,0.8806,0.3685,13.1222
16087,259.72,-20.11,149.45,0.8040,4.0104,13.0409
16110,261.01,-19.82,149.03,0.6700,1.9190,13.0552
16135,262.33,-19.53,148.71,0.6413,1.7707,12.7011
16158,263.51,-19.35,149.04,0.3972,-1.2730,12.6102
16182,265.00,-18.95,148.69,0.2297,3.5414,12.1268
16206,266.39,-18.69,148.63,0.4642,2.3402,12.1843
16230,267.80,-18.49,148.73,0.4642,1.4261,11.3659
16254,269.32,-18.24,148.53,0.4738,2.7805,11.7296
16278,270.85,-18.10,148.44,0.6365,1.5362,10.2556
16302,272.47,-18.06,148.16,0.8806,1.7515,9.3177
16326,274.11,-18.13,147.69,1.0433,1.6941,7.9202
16350,275.74,-18.31,147.25,0.9332,0.7657,6.9440
16374,277.44,-18.52,146.67,0.7944,0.6556,6.1831
16398,278.98,-18.87,146.71,0.6221,-0.7178,5.1446
16421,280.69,-19.16,146.47,0.4977,-0.0383,5.0058
16446,282.37,-19.46,146.29,0.3685,-0.2058,4.8144
16470,283.66,-19.81,147.47,0.0861,-3.0245,5.9486
16493,284.79,-20.21,149.76,0.0861,-3.9386,6.3553
16518,286.28,-20.53,151.30,0.1292,-0.8088,7.8580
16541,287.77,-20.95,153.05,0.3637,-1.2586,8.7529
16565,289.56,-21.24,154.05,0.3637,1.0816,9.9015
16589,291.37,-21.61,155.02,0.5695,1.2682,11.0596
16613,293.16,-22.08,156.09,0.6796,0.7274,11.3133
16637,295.04,-22.58,157.07,0.7274,1.6080,11.7488
16661,296.98,-23.08,157.86,0.7131,2.3976,11.6195
16685,298.95,-23.65,158.53,0.6796,2.2923,11.9833
16709,300.95,-24.22,158.95,0.5073,2.5077,10.8778
16733,302.99,-24.82,159.21,0.3924,2.3880,10.4471
16757,304.91,-25.54,159.70,0.3254,1.2108,10.8921
16781,307.07,-26.21,159.77,0.3589,2.8379,9.8393
16804,309.08,-27.05,160.02,0.4211,1.5075,10.0259
16829,311.23,-27.89,159.95,0.5025,2.5603,9.7723
16852,313.32,-28.84,160.01,0.4403,1.5314,10.1886
16876,315.46,-29.84,160.00,0.4020,1.6654,9.6670
16901,317.61,-30.90,160.15,0.3254,1.4261,9.9541
16924,319.85,-31.99,160.25,0.2536,1.7994,9.6861
16948,322.05,-33.16,160.68,0.1675,1.0959,10.1982
16972,324.30,-34.40,161.24,0.2632,1.3687,9.9733
16996,326.54,-35.73,162.23,0.1340,0.7992,10.2796
17019,329.20,-37.01,163.03,0.4307,3.0150,9.7149
17044,332.00,-38.32,163.78,0.3829,3.4409,9.5186
17068,335.02,-39.57,164.22,0.4211,4.6373,9.4516
17091,338.12,-40.99,164.62,0.5456,3.9099,9.1597
17116,341.52,-42.28,164.88,0.3924,4.8239,8.3797
17139,345.33,-43.39,164.68,0.7178,6.3745,7.5757
17164,349.34,-44.41,164.26,0.5743,6.6951,7.1498
17187,353.58,-45.28,163.42,0.5360,6.6664,6.0826
17211,357.94,-46.06,162.64,0.4834,6.7190,5.8098
17235,2.58,-46.43,161.51,0.3111,7.4273,4.5799
17259,6.98,-47.23,160.77,0.2824,3.9482,3.9434
17283,11.76,-47.06,160.75,0.2106,2.8235,0.9906
17306,15.24,-45.20,163.33,0.1340,1.5888,-1.0241
17331,14.32,-43.69,173.34,0.0239,-4.6086,-4.7139
17354,14.47,-41.40,-174.33,-0.1531,-8.3222,-16.5775
17378,14.91,-39.02,-160.08,-0.1292,-13.0792,-26.7183
17402,15.89,-36.74,-142.86,-0.6891,-10.6624,-39.2040
17426,16.83,-35.86,-128.36,0.3063,28.9867,-39.2040
17451,16.47,-36.54,-117.94,0.3876,9.6287,-1.4070
17474,16.30,-35.92,-110.59,1.4405,7.6044,-17.4532
17498,14.02,-36.77,-102.93,0.8806,36.3948,6.4223
17522,10.33,-34.31,-98.87,-0.9093,-17.2810,6.9248
17546,6.12,-33.69,-93.29,-0.1723,0.7370,7.7192
17569,3.66,-31.25,-89.77,-0.0718,-20.6405,5.0010
17593,0.78,-31.44,-82.72,-0.4116,9.2842,6.5611
17617,358.27,-29.09,-78.57,-0.4929,-5.4748,4.7330
17641,356.93,-26.88,-76.71,-0.1531,-11.9498,1.6128
17665,355.05,-24.93,-73.52,-0.0287,-6.3075,5.1254
17689,354.13,-22.99,-71.97,-0.5264,-16.1085,1.6080
17713,352.35,-21.48,-67.76,0.4786,-7.3029,9.8584
17736,351.95,-20.03,-67.58,0.3254,-15.1705,-1.7180
17761,350.63,-18.57,-64.49,0.1819,-11.2989,11.7727
17784,350.32,-17.40,-64.26,0.4068,-9.4851,-0.7896
17808,349.17,-16.12,-62.07,0.2776,-8.1739,8.9444
17832,348.55,-14.82,-61.69,-0.1531,-10.2987,3.7376
17856,347.82,-13.73,-60.71,0.5168,-12.2178,7.2455
17880,347.23,-12.68,-60.22,0.3302,-10.9687,5.4843
17903,346.88,-11.78,-60.67,0.4546,-15.7735,1.6702
17928,346.37,-10.95,-60.27,0.7322,-13.7827,6.2740
17951,346.04,-10.15,-60.84,0.5503,-16.1420,1.7946
17975,345.54,-9.33,-60.46,0.4068,-13.7109,5.2116
17999,345.18,-8.56,-60.95,0.2393,-12.0359,0.7896
18023,344.69,-7.81,-60.52,0.3159,-12.5145,5.7523
18046,344.36,-7.11,-61.19,0.0526,-13.2562,1.2682
18070,343.85,-6.43,-60.40,0.1196,-9.6239,5.5848
18094,343.49,-5.81,-60.84,0.0957,-12.5910,2.2588
18118,343.03,-5.18,-60.46,-0.0096,-12.2560,6.0299
18142,342.62,-4.56,-60.71,-0.1819,-11.1553,2.5842
18165,342.19,-3.89,-60.46,-0.4690,-7.9537,3.0389
18189,341.82,-3.35,-60.62,-0.2824,-10.9591,2.8953
18212,341.55,-3.06,-62.54,0.3781,-12.8495,-4.3310
18237,341.15,-2.58,-63.40,-0.2058,-8.8247,-0.9667
18260,340.67,-1.87,-63.49,-0.5121,-4.6995,1.8281
18284,340.22,-1.46,-64.13,-0.1914,-14.4000,6.1926
18308,339.83,-1.20,-65.12,0.1388,-8.6477,0.4211
18331,339.37,-0.91,-64.57,0.1579,-11.9641,6.7238
18356,338.97,-0.75,-64.92,0.4020,-10.6624,2.6465
18379,338.53,-0.54,-65.03,0.2058,-12.9882,6.6138
18403,338.18,-0.37,-65.46,0.0479,-9.3272,2.0291
18426,337.78,-0.21,-65.40,0.1484,-10.5332,4.2209
18450,337.41,-0.11,-65.94,0.2824,-10.5811,2.3833
18475,337.02,0.01,-65.96,0.1962,-11.2271,4.0534
18498,336.65,0.08,-66.33,0.3159,-10.9113,2.5938
18522,336.30,0.14,-66.18,0.2728,-9.9015,3.8046
18545,335.95,0.19,-66.18,0.3254,-10.9304,4.0343
18569,335.59,0.26,-66.12,0.2345,-10.3370,3.6658
18593,335.22,0.32,-65.96,0.3254,-9.7771,3.9577
18617,334.90,0.36,-66.43,0.2680,-10.0116,2.0052
18640,334.53,0.46,-66.34,0.1196,-10.2365,4.0391
18664,334.19,0.56,-66.68,0.0814,-10.2221,2.0148
18688,333.88,0.63,-66.32,0.1053,-9.8871,4.5942
18711,333.57,0.76,-66.57,-0.0766,-9.3081,1.7228
18736,333.29,0.98,-66.41,-0.6604,-17.3097,6.6377
18759,333.02,1.10,-66.84,0.1819,-11.9880,0.7801
18783,332.78,2.01,-64.12,-1.3304,-1.9190,4.9531
18806,332.56,2.24,-64.65,-0.7848,-16.6253,4.6277
18830,332.39,2.44,-61.79,-1.3113,-5.9198,11.2798
18854,332.23,4.76,-61.54,-1.4644,-1.0098,-0.0335
18878,332.12,4.69,-60.81,-0.2632,-7.0158,4.5320
18902,332.01,4.78,-60.42,-0.7561,-7.4560,3.8764
18925,331.92,4.66,-59.78,-0.2345,-8.7099,5.8289
18949,331.83,4.14,-59.65,0.8710,-6.8770,4.0965
18972,331.66,4.00,-60.32,0.0383,-12.2848,3.7041
18996,331.54,3.90,-60.36,-0.1149,-10.2030,4.2018
19020,331.39,3.72,-60.93,0.2441,-10.2796,3.4026
19044,331.23,3.52,-61.02,0.3876,-9.9206,4.1683
19067,331.06,3.33,-61.35,0.3398,-9.7005,3.2542
19091,330.85,3.18,-61.48,0.3589,-10.2796,4.1492
19115,330.70,3.00,-61.39,0.3206,-7.9872,3.6897
19138,330.52,2.87,-61.54,0.3159,-10.6002,4.1922
19163,330.40,2.70,-61.33,0.3111,-8.2696,3.9769
19186,330.20,2.60,-61.16,0.2345,-9.6239,4.3837
19210,330.01,2.53,-60.92,0.1531,-8.5950,3.8907
19233,329.81,2.46,-60.76,0.1531,-9.8871,4.5655
19257,329.65,2.40,-60.60,0.1053,-8.9539,4.2688
19280,329.49,2.34,-60.40,0.0718,-9.3751,4.6229
19304,329.28,2.31,-60.13,0.0718,-9.0162,4.5846
